job_id,account,video_path,caption,status,worker_id,claimed_at,completed_at,error,attempts,max_attempts,retry_at,error_type,error_category,pass_number,run_id,video_id
DQQBlfADOZh-2.mp4_podcast,quickcutspod,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\thediaryofaceopodcast\DQQBlfADOZh-2.mp4,"# Learning by doing versus overthinking—Evy Poumpouras settles the debate

Former Secret Service agent Evy Poumpouras breaks down why action beats analysis paralysis every time.

Her perspective? Most people get stuck planning for every scenario that might never happen.

Comment ""Evy"" for the full conversation in your DMs.

Where do you stand—team calculated risk or team perfect timing?

Via @evypoumpouras x @thediaryofaceopodcast

#evypoumpouras #secretservice #mindset #overthinking #takeaction #personaldevelopment #growthmindset #motivational #successmindset #podcastclips",failed,0,2025-12-22T18:54:11.259337,2025-12-22T18:55:32.916082,Exception: Device 98.98.125.32:20242 never appeared in ADB devices list after 60s,4,3,2025-12-22T18:59:06.393921,adb_timeout,infrastructure,,,
DMmGkyTsJbf-1.mp4_podcast,podsnipline,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\ryanholiday\DMmGkyTsJbf-1.mp4,".@williamh.mcraven, a four-star Navy admiral, stopped by for a personal tour of the bookstore owned by @ryanholiday – @paintedporchbookshop just outside Austin, Texas.

#books #bookstore #booklover #reading #bookstagram #austintexas #texas #navy #admiral #paintedporch #independentbookstore #bookshop #localbookstore",failed,2,2025-12-22T18:57:25.035047,2025-12-22T19:01:09.418653,"Max steps reached - Vision analysis: This shows the Instagram main feed/home screen with stories at the top and a post from @mrsantizap_ playing. The user appears to be viewing content normally rather than in a posting flow, which suggests they may have exited or been kicked out of the post creation process after reaching the 30-step limit. To complete their post, they would need to restart the posting process by tapping the ""+"" button and going through the creation steps again.",3,3,2025-12-22T19:02:14.969655,claude_stuck,infrastructure,,,
DA3ff4hJX22-1.mp4_podcast,podreelsector,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\hubermanlab\DA3ff4hJX22-1.mp4,"The brain physically transforms when we actively seek out challenge—and @hubermanlab highlights research showing this isn't just motivational talk, it's measurable neuroscience.

Mental resilience operates like muscle hypertrophy: adaptation requires progressive overload. Choosing difficulty voluntarily, not reactively, triggers distinct neurological development that compounds over time.

What separates those who endure from those who transcend? The latter doesn't wait for hardship to arrive—they pursue it systematically, building what some call a ""mental callus"" through deliberate exposure.

The distinction matters: forced discomfort versus chosen discomfort creates different neural pathways. One is survival. The other is evolution.

Researchers have identified specific brain regions linked to sustained will—proof that resilience isn't inherited personality, but constructed through repeated decision-making patterns.

Every choice reinforces a trajectory. Every action sets a precedent.

#hubermanlab #hubermanlabpodcast #davidgoggins #davidgogginsmotivation #davidgogginsquotes #neuroscience #goggins #gogginsmentality #willpower #athletictraining #mindsetquotes #mentalhealth #mentalperformance #mentalperformancecoach",failed,1,2025-12-22T19:02:31.970302,2025-12-22T19:04:31.936692,Exception: UI dump failed (InvalidSessionIdException): Message: The session identified by 14c67ab7-81e1-4e14-b06d-b03acc273f61 is not known; For documentat,3,3,2025-12-22T19:07:21.910730,,unknown,,,
DM7yhywRarc-1.mp4_podcast,podpunchdaily,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\jockowillink\DM7yhywRarc-1.mp4,"When you've given everything and the rest is out of your hands – that's where acceptance meets effort, according to @jockowillink. Sometimes the hardest lesson is knowing you've done your part.

#JockoWillink #Leadership #Mindset #Discipline #Motivation #Acceptance #PersonalGrowth #SelfImprovement #LifeLessons #Wisdom",failed,4,2025-12-22T19:00:41.272082,2025-12-22T19:04:42.863342,"Max steps reached - Vision analysis: This shows Instagram's video editing/posting flow screen with a black and white video clip and the text ""This is an expression I heard"" overlaid. The interface shows typical video editing tools at the bottom and a ""Next"" button to proceed. Since no caption was entered and the share wasn't clicked, the post likely failed because the user reached the maximum steps (30) while still in the editing phase before completing the posting process - they need to finish ",3,3,2025-12-22T19:05:32.251104,claude_stuck,infrastructure,,,
DRmkvHvCb1s-2.mp4_podcast,podpeakstudio,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\pbd.podcast\DRmkvHvCb1s-2.mp4,"@pbd.podcast captures the moment NFL players pushed back hard against the league's COVID protocols and weren't staying quiet about it.

#NFL #COVID #CovidRules #Sports #Football #Pandemic #Athletes #PlayerRights #SportsNews #NFLNews",success,4,2025-12-22T18:55:38.721648,2025-12-22T18:58:45.995933,,1,3,2025-12-22T19:00:38.205164,,,,,
DQwkf_xDtn1-1.mp4_podcast,podcutstories,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\garyvee\DQwkf_xDtn1-1.mp4,"@garyvee breaks down why NOW is the moment to launch your venture 💡

While AI and tech create endless opportunities, there's a massive shift happening in the opposite direction. Concert venues, sports facilities, hiking groups, and run clubs are exploding in popularity.

He's calling these ""walking businesses"" - ventures that get people moving and connecting in person. The digital boom is actually fueling real-world demand.

The question isn't IF these businesses will thrive, but WHO will be bold enough to build them.

#garyvee #businessadvice #opportunity",success,1,2025-12-22T19:02:03.760675,2025-12-22T19:09:02.791524,,2,3,2025-12-22T19:06:56.105052,,,,,
DQaBmUtksRY-1.mp4_podcast,mindsetmiccuts,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\hubermanlab\DQaBmUtksRY-1.mp4,"Ever notice how your face looks puffy after tossing and turning all night? @hubermanlab breaks down the fascinating science behind why your sleep position directly impacts how your brain cleans itself. The glymphatic system—your brain's waste removal network—works most efficiently when you're lying on your side during deep sleep, not on your back or stomach. This same drainage system affects facial appearance and eye puffiness too. He shares a clever positioning hack that people actually use to stay sleeping sideways throughout the night, plus explains why dozing off in a chair never feels as refreshing as proper reclined sleep. The full episode covers evidence-based protocols for optimizing lymphatic flow and its connection to muscle and fascia health.

#neuroscience #science #ciencia #neurociencia #lymphatic #glymphatic #brainhealth #face #eyes",failed,1,2025-12-22T18:56:58.234469,2025-12-22T18:59:45.270348,"Exception: Appium connection failed after 3 attempts: Message: UiAutomator2 Server cannot start because the local port #8210 is busy. Make sure the port you provide via 'systemPort' capability is not occupied. This situation might often be a result of an inaccurate sessions management, e.g. old automation sessions on the same device must always be closed before starting new ones.
Stacktrace:
UnknownError: UiAutomator2 Server cannot start because the local port #8210 is busy. Make sure the port y",3,3,2025-12-22T19:01:48.175935,appium_crash,infrastructure,,,
Cpdi8FQOPOM-2.mp4_podcast,micwisdomdaily,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\candaceshow\Cpdi8FQOPOM-2.mp4,"Candace isn't holding back on this one 😬 @candaceshow calls it exactly what it is.

#candaceowens #candace #podcast #podcasts #podcastclips #interview",failed,3,2025-12-22T19:01:43.318137,2025-12-22T19:02:58.608914,Exception: Device 98.98.125.39:21672 never appeared in ADB devices list after 60s,3,3,2025-12-22T19:06:33.241707,adb_timeout,infrastructure,,,
DQwvLkEk0cC-2.mp4_podcast,micnotesarchive,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\pbd.podcast\DQwvLkEk0cC-2.mp4,"The mask slips and the truth comes out – this is what real communism looks like, and it should alarm everyone paying attention.

Credit: @pbd.podcast

#communism #socialism #politics #economics #freedom #liberty #capitalism #政治 #podcast #podcastclips #viral #fyp",failed,0,2025-12-22T19:03:07.458433,2025-12-22T19:04:20.810635,Exception: Device 128.14.109.187:20444 never appeared in ADB devices list after 60s,3,3,2025-12-22T19:07:57.416528,adb_timeout,infrastructure,,,
DMLilYKyXy_-2.mp4_podcast,micmindvault,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\jordanbpetersonfans\DMLilYKyXy_-2.mp4,"The question millions are asking themselves after hearing this perspective. What's your take on jordan.b.peterson's viewpoint here?

🎥 @jordanbpetersonfans brings you the most thought-provoking clips

#jordanpeterson #jordanpetersonquotes #jordanbpeterson #jordanbpetersonquotes #psychology #lifelessons #tellthetruth #tellthetruthtuesday #speaktruth #speaktruthtopower #12rulesforlife #12morerulesforlife #societyfeelings #jordanpetersononsociety #bookstagram #googleads #marketingdigital #personality",failed,2,2025-12-22T19:01:45.950742,2025-12-22T19:04:50.829517,"Max steps reached - Vision analysis: This shows the Instagram ""New reel"" creation screen where a user is composing a post. The interface displays a black video preview with ""Edit cover"" option, caption field, hashtag/poll/prompt options, location tagging set to ""Cheyenne, Wyoming"", and ""Share"" button at the bottom.

The post likely failed because no caption was entered (the caption field shows placeholder text ""Write a caption and add hashtags..."") and the maximum steps were reached without comp",3,3,2025-12-22T19:06:35.903167,claude_stuck,infrastructure,,,
